user_id,content_id,content_title,genre,total_duration_min,watched_duration_min,completion_rate_percent,watch_session_length_min,device_type,subscription_type,watch_date,watch_start_hour,region,rating_given,rewatch_flag
4600,911,Show_238,Animation,79,25,31.65,130,Tablet,Basic,2024-06-22 20:00:00,20,Canada,2,1
9493,863,Show_197,Animation,135,11,8.15,146,Laptop,Basic,2024-06-22 21:00:00,16,UK,2,0
8845,529,Show_273,Thriller,94,64,68.09,205,Tablet,Premium,2024-06-22 22:00:00,17,Australia,4,1
3944,140,Show_86,Romance,141,126,89.36,143,Tablet,Free,2024-06-22 23:00:00,4,UK,3,0
7255,766,Show_295,Documentary,126,50,39.68,71,Tablet,Free,2024-06-23 00:00:00,17,Australia,4,0
8580,278,Show_41,Romance,115,62,53.91,236,Laptop,Free,2024-06-23 01:00:00,16,India,2,1
9508,663,Show_48,Action,110,89,80.91,16,Tablet,Premium,2024-06-23 02:00:00,2,India,1,1
6264,511,Show_466,Animation,177,99,55.93,39,Smart TV,Free,2024-06-23 03:00:00,10,Germany,1,0
8518,346,Show_412,Drama,149,116,77.85,235,Tablet,Basic,2024-06-23 04:00:00,16,Germany,5,1
9122,846,Show_77,Documentary,81,49,60.49,114,Smart TV,Free,2024-06-23 05:00:00,7,Australia,1,1
2178,140,Show_178,Sci-Fi,68,14,20.59,171,Tablet,Premium,2024-06-23 06:00:00,23,UK,3,0
4855,114,Show_490,Comedy,156,1,0.64,164,Tablet,Premium,2024-06-23 07:00:00,7,Germany,5,0
9523,580,Show_257,Sci-Fi,111,81,72.97,235,Tablet,Free,2024-06-23 08:00:00,22,USA,3,0
7037,507,Show_117,Thriller,178,25,14.04,18,Mobile,Premium,2024-06-23 09:00:00,22,UK,4,0
1527,366,Show_434,Comedy,143,72,50.35,197,Mobile,Premium,2024-06-23 10:00:00,1,Germany,4,1
3059,691,Show_19,Documentary,80,69,86.25,159,Laptop,Free,2024-06-23 11:00:00,6,UK,1,0
1211,637,Show_482,Action,67,5,7.46,105,Smart TV,Premium,2024-06-23 12:00:00,20,USA,5,1
2714,397,Show_59,Animation,172,105,61.05,64,Laptop,Premium,2024-06-23 13:00:00,19,UK,3,1
3688,825,Show_196,Animation,155,147,94.84,47,Smart TV,Free,2024-06-23 14:00:00,23,UK,3,0
4266,823,Show_107,Sci-Fi,77,23,29.87,197,Laptop,Basic,2024-06-23 15:00:00,20,Canada,2,1
6149,850,Show_451,Action,120,9,7.5,59,Laptop,Basic,2024-06-23 16:00:00,5,Australia,1,0
2332,875,Show_425,Action,131,118,90.08,113,Tablet,Premium,2024-06-23 17:00:00,19,India,4,1
7820,924,Show_394,Documentary,81,50,61.73,97,Tablet,Standard,2024-06-23 18:00:00,17,Germany,2,1
6891,870,Show_284,Sci-Fi,58,16,27.59,220,Tablet,Standard,2024-06-23 19:00:00,6,Germany,4,1
5686,745,Show_34,Sci-Fi,77,33,42.86,213,Tablet,Free,2024-06-23 20:00:00,17,Germany,4,0
5091,940,Show_295,Documentary,118,2,1.69,167,Tablet,Free,2024-06-23 21:00:00,11,Australia,3,1
1443,659,Show_495,Documentary,63,14,22.22,99,Laptop,Basic,2024-06-23 22:00:00,6,UK,4,0
1926,942,Show_251,Comedy,48,46,95.83,238,Smart TV,Standard,2024-06-23 23:00:00,6,USA,5,1
7246,111,Show_126,Thriller,78,1,1.28,164,Mobile,Free,2024-06-24 00:00:00,0,USA,4,0
1622,875,Show_339,Thriller,90,90,100.0,151,Mobile,Standard,2024-06-24 01:00:00,9,India,5,1
4037,358,Show_106,Documentary,111,58,52.25,99,Smart TV,Standard,2024-06-24 02:00:00,9,India,4,1
1233,238,Show_440,Romance,28,25,89.29,171,Mobile,Premium,2024-06-24 03:00:00,11,India,2,1
3691,3,Show_180,Action,146,144,98.63,152,Laptop,Premium,2024-06-24 04:00:00,2,USA,3,0
8402,723,Show_110,Animation,153,90,58.82,32,Smart TV,Standard,2024-06-24 05:00:00,2,UK,2,1
1386,404,Show_228,Thriller,176,175,99.43,7,Smart TV,Basic,2024-06-24 06:00:00,12,India,3,0
2634,25,Show_121,Drama,164,14,8.54,164,Mobile,Free,2024-06-24 07:00:00,12,India,2,1
9110,843,Show_107,Documentary,163,152,93.25,90,Mobile,Free,2024-06-24 08:00:00,5,USA,1,0
5133,509,Show_131,Documentary,150,111,74.0,112,Laptop,Basic,2024-06-24 09:00:00,2,Germany,4,1
6581,696,Show_23,Comedy,40,15,37.5,190,Tablet,Premium,2024-06-24 10:00:00,14,UK,4,1
2967,465,Show_145,Documentary,83,83,100.0,186,Smart TV,Premium,2024-06-24 11:00:00,8,India,1,1
6568,61,Show_327,Comedy,109,72,66.06,174,Tablet,Basic,2024-06-24 12:00:00,20,UK,1,0
8284,508,Show_154,Romance,55,34,61.82,121,Mobile,Basic,2024-06-24 13:00:00,5,Canada,5,0
9432,123,Show_107,Romance,81,2,2.47,112,Smart TV,Premium,2024-06-24 14:00:00,5,Germany,2,1
6145,497,Show_146,Documentary,95,27,28.42,19,Tablet,Standard,2024-06-24 15:00:00,7,Germany,4,0
6767,55,Show_252,Action,32,10,31.25,234,Laptop,Premium,2024-06-24 16:00:00,10,India,5,0
9753,163,Show_494,Comedy,30,3,10.0,215,Laptop,Standard,2024-06-24 17:00:00,18,India,4,1
2999,974,Show_302,Comedy,73,72,98.63,66,Laptop,Free,2024-06-24 18:00:00,15,USA,1,1
5901,699,Show_70,Drama,35,28,80.0,35,Smart TV,Free,2024-06-24 19:00:00,8,Germany,5,1
3779,39,Show_31,Action,27,23,85.19,193,Smart TV,Standard,2024-06-24 20:00:00,22,Canada,5,1
7192,697,Show_93,Action,123,68,55.28,30,Smart TV,Standard,2024-06-24 21:00:00,10,Canada,5,0
2677,83,Show_137,Thriller,78,14,17.95,201,Smart TV,Premium,2024-06-24 22:00:00,15,Canada,2,0
5177,707,Show_374,Romance,76,63,82.89,189,Smart TV,Basic,2024-06-24 23:00:00,5,Australia,5,1
8211,546,Show_163,Thriller,59,53,89.83,152,Tablet,Standard,2024-06-25 00:00:00,16,USA,4,0
8873,113,Show_81,Animation,149,106,71.14,70,Tablet,Free,2024-06-25 01:00:00,15,USA,2,0
4841,425,Show_316,Action,113,93,82.3,153,Laptop,Premium,2024-06-25 02:00:00,19,India,4,0
8098,918,Show_76,Documentary,157,65,41.4,119,Tablet,Free,2024-06-25 03:00:00,20,USA,5,1
7416,230,Show_63,Drama,63,4,6.35,64,Tablet,Premium,2024-06-25 04:00:00,17,India,5,1
5885,283,Show_100,Documentary,158,128,81.01,67,Laptop,Basic,2024-06-25 05:00:00,0,India,4,1
1594,917,Show_436,Documentary,99,63,63.64,183,Laptop,Basic,2024-06-25 06:00:00,17,Australia,3,1
3612,937,Show_48,Action,100,96,96.0,232,Mobile,Free,2024-06-25 07:00:00,7,USA,5,1
7359,287,Show_445,Thriller,21,1,4.76,224,Laptop,Standard,2024-06-25 08:00:00,21,USA,5,0
2496,155,Show_408,Sci-Fi,159,113,71.07,216,Tablet,Standard,2024-06-25 09:00:00,9,Australia,2,1
4555,165,Show_74,Documentary,134,90,67.16,105,Smart TV,Free,2024-06-25 10:00:00,1,Australia,4,1
5861,962,Show_314,Documentary,109,81,74.31,171,Laptop,Standard,2024-06-25 11:00:00,8,USA,5,0
5766,182,Show_192,Sci-Fi,42,39,92.86,104,Mobile,Standard,2024-06-25 12:00:00,23,USA,4,1
4358,239,Show_30,Drama,165,160,96.97,143,Tablet,Free,2024-06-25 13:00:00,3,India,2,0
1914,649,Show_157,Romance,81,79,97.53,123,Mobile,Free,2024-06-25 14:00:00,10,UK,4,0
2844,339,Show_487,Comedy,132,13,9.85,61,Mobile,Basic,2024-06-25 15:00:00,9,Germany,4,1
2995,938,Show_266,Action,147,124,84.35,135,Tablet,Free,2024-06-25 16:00:00,13,India,2,0
8625,512,Show_256,Thriller,81,19,23.46,41,Mobile,Basic,2024-06-25 17:00:00,6,Canada,5,0
1094,932,Show_39,Animation,57,24,42.11,216,Tablet,Basic,2024-06-25 18:00:00,18,Canada,4,0
9684,266,Show_55,Romance,80,11,13.75,228,Mobile,Premium,2024-06-25 19:00:00,5,UK,3,1
4069,187,Show_28,Thriller,148,15,10.14,115,Smart TV,Standard,2024-06-25 20:00:00,15,Germany,5,0
1149,40,Show_402,Romance,175,10,5.71,157,Laptop,Free,2024-06-25 21:00:00,18,Australia,2,0
2046,822,Show_425,Action,168,41,24.4,153,Smart TV,Standard,2024-06-25 22:00:00,18,Canada,1,0
3803,493,Show_118,Comedy,141,73,51.77,212,Smart TV,Premium,2024-06-25 23:00:00,12,Australia,3,0
6334,679,Show_370,Action,129,52,40.31,116,Mobile,Free,2024-06-26 00:00:00,11,Australia,5,0
9590,391,Show_209,Comedy,32,32,100.0,174,Laptop,Free,2024-06-26 01:00:00,21,India,2,1
5476,260,Show_75,Thriller,174,28,16.09,5,Laptop,Premium,2024-06-26 02:00:00,14,Australia,3,0
8276,655,Show_65,Drama,119,65,54.62,27,Laptop,Standard,2024-06-26 03:00:00,7,UK,5,0
1551,716,Show_337,Comedy,154,17,11.04,111,Mobile,Basic,2024-06-26 04:00:00,3,India,1,1
9486,176,Show_356,Animation,41,31,75.61,117,Smart TV,Premium,2024-06-26 05:00:00,19,UK,5,0
2143,774,Show_100,Romance,93,44,47.31,156,Tablet,Premium,2024-06-26 06:00:00,7,Australia,1,0
1455,764,Show_46,Drama,151,138,91.39,179,Tablet,Free,2024-06-26 07:00:00,22,Canada,1,0
9360,329,Show_316,Thriller,42,37,88.1,93,Tablet,Basic,2024-06-26 08:00:00,20,Germany,4,1
2946,931,Show_393,Sci-Fi,138,38,27.54,139,Laptop,Premium,2024-06-26 09:00:00,15,Australia,2,1
7115,200,Show_429,Drama,89,70,78.65,42,Tablet,Standard,2024-06-26 10:00:00,15,UK,4,1
8310,711,Show_444,Comedy,103,76,73.79,51,Smart TV,Premium,2024-06-26 11:00:00,1,USA,1,0
7180,196,Show_156,Animation,120,53,44.17,107,Tablet,Standard,2024-06-26 12:00:00,21,USA,2,0
6817,826,Show_240,Drama,103,78,75.73,167,Laptop,Free,2024-06-26 13:00:00,16,Canada,2,1
6380,589,Show_353,Animation,47,44,93.62,210,Laptop,Premium,2024-06-26 14:00:00,22,Germany,2,1
7374,531,Show_259,Animation,155,119,76.77,66,Tablet,Standard,2024-06-26 15:00:00,4,UK,3,1
9445,62,Show_435,Thriller,20,10,50.0,77,Laptop,Free,2024-06-26 16:00:00,4,Canada,5,1
9070,327,Show_136,Drama,82,54,65.85,7,Tablet,Free,2024-06-26 17:00:00,11,India,1,1
2320,906,Show_370,Thriller,41,20,48.78,106,Laptop,Free,2024-06-26 18:00:00,6,Australia,2,0
8123,281,Show_198,Sci-Fi,89,79,88.76,152,Mobile,Premium,2024-06-26 19:00:00,4,India,3,0
7153,940,Show_187,Comedy,144,31,21.53,237,Mobile,Free,2024-06-26 20:00:00,3,USA,3,0
7589,762,Show_116,Documentary,168,135,80.36,229,Smart TV,Free,2024-06-26 21:00:00,16,Australia,1,0
4607,227,Show_445,Romance,115,58,50.43,109,Mobile,Standard,2024-06-26 22:00:00,5,India,4,0
1400,639,Show_58,Drama,98,10,10.2,48,Tablet,Free,2024-06-26 23:00:00,13,USA,3,0
7042,58,Show_70,Documentary,24,10,41.67,164,Laptop,Premium,2024-06-27 00:00:00,8,Germany,1,0
1362,921,Show_93,Action,79,39,49.37,104,Smart TV,Basic,2024-06-27 01:00:00,3,India,3,0
4851,477,Show_229,Romance,139,37,26.62,30,Tablet,Free,2024-06-27 02:00:00,10,Australia,1,0
4412,376,Show_396,Drama,65,43,66.15,52,Tablet,Premium,2024-06-27 03:00:00,19,India,2,1
1084,716,Show_137,Romance,153,52,33.99,9,Smart TV,Free,2024-06-27 04:00:00,20,Australia,4,0
2824,243,Show_105,Documentary,75,56,74.67,63,Smart TV,Premium,2024-06-27 05:00:00,15,India,3,0
9499,367,Show_305,Action,129,76,58.91,65,Tablet,Free,2024-06-27 06:00:00,15,Canada,3,0
9822,936,Show_339,Romance,176,68,38.64,53,Laptop,Standard,2024-06-27 07:00:00,15,Germany,3,1
5775,844,Show_17,Documentary,123,111,90.24,162,Tablet,Basic,2024-06-27 08:00:00,5,India,5,1
8868,500,Show_54,Romance,96,9,9.38,149,Laptop,Basic,2024-06-27 09:00:00,14,India,5,0
8619,838,Show_112,Action,165,106,64.24,74,Smart TV,Premium,2024-06-27 10:00:00,2,Canada,2,0
8418,252,Show_172,Animation,21,13,61.9,190,Tablet,Premium,2024-06-27 11:00:00,8,USA,3,0
3371,906,Show_416,Action,27,8,29.63,195,Mobile,Basic,2024-06-27 12:00:00,0,Australia,4,0
8068,322,Show_419,Action,94,44,46.81,193,Tablet,Standard,2024-06-27 13:00:00,10,UK,5,1
4300,376,Show_462,Animation,144,16,11.11,195,Laptop,Standard,2024-06-27 14:00:00,21,USA,1,1
6821,409,Show_305,Animation,57,22,38.6,19,Tablet,Free,2024-06-27 15:00:00,5,Australia,1,0
8803,711,Show_438,Sci-Fi,46,43,93.48,5,Laptop,Standard,2024-06-27 16:00:00,23,India,1,1
8464,488,Show_144,Thriller,39,18,46.15,145,Mobile,Basic,2024-06-27 17:00:00,4,USA,2,1
1726,343,Show_85,Thriller,159,71,44.65,180,Smart TV,Basic,2024-06-27 18:00:00,17,India,3,1
8121,240,Show_12,Documentary,62,50,80.65,132,Mobile,Standard,2024-06-27 19:00:00,20,USA,3,1
5312,139,Show_252,Action,50,26,52.0,166,Laptop,Standard,2024-06-27 20:00:00,11,USA,5,0
9000,122,Show_216,Documentary,110,72,65.45,129,Smart TV,Basic,2024-06-27 21:00:00,6,UK,1,1
5543,420,Show_126,Thriller,80,70,87.5,162,Smart TV,Basic,2024-06-27 22:00:00,1,Canada,2,1
9014,561,Show_98,Romance,128,30,23.44,23,Tablet,Basic,2024-06-27 23:00:00,6,USA,4,0
1318,304,Show_392,Action,110,103,93.64,123,Mobile,Basic,2024-06-28 00:00:00,8,India,3,0
4475,115,Show_492,Animation,114,23,20.18,68,Laptop,Basic,2024-06-28 01:00:00,23,UK,3,0
6153,343,Show_405,Drama,162,32,19.75,70,Laptop,Standard,2024-06-28 02:00:00,19,USA,2,0
5134,251,Show_304,Action,163,86,52.76,61,Smart TV,Standard,2024-06-28 03:00:00,7,Canada,5,1
2602,7,Show_392,Animation,32,10,31.25,48,Tablet,Free,2024-06-28 04:00:00,8,India,2,0
3256,731,Show_28,Action,132,57,43.18,16,Laptop,Free,2024-06-28 05:00:00,9,UK,5,1
8319,589,Show_336,Thriller,54,45,83.33,126,Tablet,Premium,2024-06-28 06:00:00,11,Australia,3,0
8532,179,Show_266,Documentary,168,9,5.36,172,Smart TV,Free,2024-06-28 07:00:00,1,Germany,5,1
8366,145,Show_52,Comedy,177,31,17.51,28,Smart TV,Standard,2024-06-28 08:00:00,9,Canada,5,0
3648,416,Show_143,Romance,67,9,13.43,143,Smart TV,Free,2024-06-28 09:00:00,2,Australia,5,0
7903,666,Show_132,Animation,54,13,24.07,198,Tablet,Free,2024-06-28 10:00:00,0,Australia,5,1
2858,121,Show_346,Animation,105,58,55.24,5,Laptop,Standard,2024-06-28 11:00:00,16,UK,1,0
2102,124,Show_207,Animation,178,131,73.6,190,Mobile,Basic,2024-06-28 12:00:00,21,UK,1,0
3481,150,Show_484,Thriller,171,35,20.47,32,Tablet,Standard,2024-06-28 13:00:00,0,UK,1,0
2820,397,Show_480,Documentary,133,21,15.79,72,Smart TV,Standard,2024-06-28 14:00:00,4,Australia,1,0
4158,381,Show_62,Documentary,119,64,53.78,109,Mobile,Premium,2024-06-28 15:00:00,13,Germany,2,0
4684,780,Show_363,Romance,179,95,53.07,98,Mobile,Premium,2024-06-28 16:00:00,5,India,4,0
8411,839,Show_486,Documentary,118,52,44.07,128,Mobile,Premium,2024-06-28 17:00:00,8,UK,5,0
4651,1,Show_132,Animation,22,2,9.09,191,Mobile,Basic,2024-06-28 18:00:00,21,Canada,2,0
8707,673,Show_41,Drama,104,96,92.31,203,Mobile,Free,2024-06-28 19:00:00,13,UK,1,0
9461,244,Show_201,Animation,144,121,84.03,128,Smart TV,Premium,2024-06-28 20:00:00,3,Germany,5,0
9107,887,Show_99,Sci-Fi,157,15,9.55,26,Laptop,Standard,2024-06-28 21:00:00,0,UK,4,1
7881,398,Show_311,Comedy,102,96,94.12,222,Mobile,Premium,2024-06-28 22:00:00,5,Germany,5,1
7220,251,Show_284,Drama,44,6,13.64,161,Laptop,Standard,2024-06-28 23:00:00,6,UK,3,1
5830,879,Show_357,Drama,87,85,97.7,93,Laptop,Basic,2024-06-29 00:00:00,20,Australia,3,1
5979,576,Show_47,Animation,80,32,40.0,206,Tablet,Premium,2024-06-29 01:00:00,5,Germany,2,0
8334,299,Show_137,Romance,48,19,39.58,216,Smart TV,Standard,2024-06-29 02:00:00,23,India,4,1
4775,760,Show_130,Comedy,146,118,80.82,210,Mobile,Free,2024-06-29 03:00:00,0,UK,2,0
1648,954,Show_195,Romance,38,34,89.47,229,Laptop,Basic,2024-06-29 04:00:00,7,Australia,5,0
1016,297,Show_117,Sci-Fi,93,64,68.82,201,Tablet,Standard,2024-06-29 05:00:00,11,Canada,4,1
9308,977,Show_364,Documentary,80,79,98.75,49,Laptop,Free,2024-06-29 06:00:00,10,India,2,0
7476,964,Show_432,Romance,172,78,45.35,202,Mobile,Free,2024-06-29 07:00:00,1,Australia,5,1
6942,500,Show_69,Action,39,19,48.72,218,Smart TV,Standard,2024-06-29 08:00:00,1,Germany,1,1
2545,115,Show_458,Romance,67,15,22.39,128,Smart TV,Premium,2024-06-29 09:00:00,23,USA,5,1
3693,807,Show_28,Documentary,106,6,5.66,149,Mobile,Free,2024-06-29 10:00:00,1,Canada,2,1
8599,1,Show_335,Action,171,73,42.69,83,Laptop,Basic,2024-06-29 11:00:00,7,Canada,4,0
5089,553,Show_14,Drama,158,101,63.92,43,Tablet,Free,2024-06-29 12:00:00,20,USA,4,1
7259,685,Show_46,Sci-Fi,129,98,75.97,172,Smart TV,Premium,2024-06-29 13:00:00,23,Australia,1,1
6058,600,Show_471,Documentary,47,38,80.85,32,Smart TV,Basic,2024-06-29 14:00:00,6,Australia,2,0
4240,482,Show_397,Thriller,78,26,33.33,134,Laptop,Basic,2024-06-29 15:00:00,15,Germany,1,1
5942,610,Show_16,Action,152,92,60.53,214,Laptop,Basic,2024-06-29 16:00:00,23,Canada,3,0
4788,600,Show_478,Sci-Fi,70,51,72.86,159,Laptop,Standard,2024-06-29 17:00:00,21,Australia,5,1
7953,763,Show_424,Romance,168,73,43.45,153,Tablet,Free,2024-06-29 18:00:00,8,USA,3,1
1371,510,Show_456,Thriller,31,27,87.1,91,Laptop,Premium,2024-06-29 19:00:00,15,Australia,3,0
8020,335,Show_209,Romance,69,53,76.81,139,Tablet,Standard,2024-06-29 20:00:00,1,Canada,1,0
8120,465,Show_158,Documentary,151,78,51.66,193,Mobile,Standard,2024-06-29 21:00:00,2,Australia,1,0
6702,141,Show_337,Drama,132,92,69.7,56,Tablet,Basic,2024-06-29 22:00:00,1,India,5,1
9347,583,Show_227,Documentary,172,88,51.16,180,Laptop,Standard,2024-06-29 23:00:00,21,USA,1,1
3661,137,Show_449,Animation,33,13,39.39,130,Tablet,Free,2024-06-30 00:00:00,18,USA,1,1
8180,959,Show_241,Documentary,51,43,84.31,151,Tablet,Standard,2024-06-30 01:00:00,16,UK,1,0
7651,611,Show_58,Documentary,158,76,48.1,77,Tablet,Standard,2024-06-30 02:00:00,19,Australia,1,0
9656,663,Show_472,Romance,165,51,30.91,144,Smart TV,Basic,2024-06-30 03:00:00,20,Germany,1,1
5878,950,Show_304,Action,174,19,10.92,98,Laptop,Basic,2024-06-30 04:00:00,11,USA,3,0
5315,687,Show_305,Drama,74,21,28.38,203,Tablet,Standard,2024-06-30 05:00:00,10,Australia,3,1
7158,167,Show_345,Sci-Fi,139,122,87.77,6,Laptop,Basic,2024-06-30 06:00:00,19,India,5,1
9308,343,Show_130,Drama,94,83,88.3,21,Mobile,Premium,2024-06-30 07:00:00,21,Canada,4,0
7474,410,Show_217,Animation,40,24,60.0,207,Tablet,Premium,2024-06-30 08:00:00,18,Canada,5,0
2374,769,Show_14,Sci-Fi,152,26,17.11,129,Tablet,Premium,2024-06-30 09:00:00,5,UK,2,1
8393,910,Show_359,Comedy,106,45,42.45,208,Mobile,Standard,2024-06-30 10:00:00,9,UK,5,0
5403,736,Show_377,Action,78,28,35.9,135,Laptop,Free,2024-06-30 11:00:00,13,Germany,5,1
4546,880,Show_243,Animation,108,82,75.93,25,Mobile,Free,2024-06-30 12:00:00,0,USA,1,0
4977,842,Show_481,Action,169,100,59.17,82,Mobile,Basic,2024-06-30 13:00:00,14,Germany,1,0
4411,65,Show_145,Sci-Fi,102,29,28.43,83,Mobile,Free,2024-06-30 14:00:00,5,USA,1,0
9988,581,Show_379,Romance,84,17,20.24,55,Mobile,Free,2024-06-30 15:00:00,12,USA,4,1
4892,67,Show_415,Thriller,83,68,81.93,110,Laptop,Standard,2024-06-30 16:00:00,23,India,1,1
8324,433,Show_394,Romance,90,44,48.89,109,Tablet,Basic,2024-06-30 17:00:00,13,UK,2,1
9342,50,Show_326,Comedy,23,13,56.52,14,Mobile,Free,2024-06-30 18:00:00,12,UK,3,1
4249,314,Show_103,Sci-Fi,162,61,37.65,120,Mobile,Premium,2024-06-30 19:00:00,23,Canada,2,0
1111,309,Show_217,Comedy,123,123,100.0,59,Smart TV,Basic,2024-06-30 20:00:00,15,UK,4,0
1682,603,Show_358,Sci-Fi,169,93,55.03,40,Laptop,Basic,2024-06-30 21:00:00,0,UK,1,1
2161,115,Show_421,Comedy,112,68,60.71,55,Mobile,Basic,2024-06-30 22:00:00,13,India,5,1
8400,886,Show_64,Sci-Fi,161,74,45.96,78,Smart TV,Premium,2024-06-30 23:00:00,12,Germany,3,1
3379,569,Show_158,Action,167,153,91.62,21,Mobile,Free,2024-07-01 00:00:00,22,USA,4,0
6426,342,Show_162,Animation,131,67,51.15,221,Laptop,Premium,2024-07-01 01:00:00,9,Germany,2,0
9352,530,Show_18,Comedy,138,111,80.43,65,Smart TV,Basic,2024-07-01 02:00:00,9,India,1,0
2425,784,Show_216,Comedy,78,2,2.56,95,Smart TV,Basic,2024-07-01 03:00:00,3,Australia,4,1
4661,642,Show_319,Animation,62,57,91.94,229,Laptop,Standard,2024-07-01 04:00:00,13,Canada,4,1
9469,495,Show_49,Sci-Fi,31,25,80.65,207,Smart TV,Standard,2024-07-01 05:00:00,11,Canada,5,0
8040,269,Show_56,Drama,59,49,83.05,145,Smart TV,Standard,2024-07-01 06:00:00,21,Canada,5,1
5592,941,Show_347,Drama,137,26,18.98,197,Mobile,Standard,2024-07-01 07:00:00,5,Germany,5,1
8530,80,Show_58,Action,39,8,20.51,99,Smart TV,Basic,2024-07-01 08:00:00,14,USA,2,0
4107,456,Show_155,Romance,150,99,66.0,229,Tablet,Premium,2024-07-01 09:00:00,4,USA,5,1
1302,299,Show_55,Romance,175,27,15.43,217,Laptop,Standard,2024-07-01 10:00:00,9,USA,4,0
5533,968,Show_487,Action,109,89,81.65,84,Mobile,Premium,2024-07-01 11:00:00,8,Canada,4,1
3773,822,Show_341,Romance,113,18,15.93,107,Smart TV,Standard,2024-07-01 12:00:00,9,Canada,4,1
8199,202,Show_19,Animation,32,22,68.75,219,Tablet,Free,2024-07-01 13:00:00,23,Germany,3,1
5281,503,Show_487,Thriller,85,1,1.18,206,Mobile,Standard,2024-07-01 14:00:00,11,Germany,3,0
5768,737,Show_151,Animation,56,48,85.71,52,Laptop,Premium,2024-07-01 15:00:00,21,Canada,2,0
2000,671,Show_359,Thriller,85,3,3.53,229,Smart TV,Standard,2024-07-01 16:00:00,3,Australia,5,1
2718,716,Show_368,Thriller,55,55,100.0,90,Laptop,Free,2024-07-01 17:00:00,3,Australia,4,1
8169,649,Show_108,Documentary,45,4,8.89,237,Laptop,Premium,2024-07-01 18:00:00,12,Germany,5,0
8361,485,Show_47,Documentary,94,41,43.62,74,Smart TV,Premium,2024-07-01 19:00:00,13,Canada,4,1
4830,585,Show_207,Thriller,127,37,29.13,51,Smart TV,Premium,2024-07-01 20:00:00,11,USA,3,1
8154,560,Show_363,Sci-Fi,62,51,82.26,232,Mobile,Basic,2024-07-01 21:00:00,12,USA,4,0
6020,18,Show_450,Drama,169,15,8.88,14,Laptop,Premium,2024-07-01 22:00:00,19,Australia,2,1
3882,478,Show_483,Action,167,8,4.79,189,Smart TV,Basic,2024-07-01 23:00:00,12,Australia,1,1
1998,992,Show_435,Animation,27,6,22.22,84,Laptop,Free,2024-07-02 00:00:00,22,Canada,4,1
1284,488,Show_340,Sci-Fi,48,19,39.58,17,Smart TV,Premium,2024-07-02 01:00:00,21,Canada,2,1
9612,983,Show_412,Thriller,59,56,94.92,193,Laptop,Premium,2024-07-02 02:00:00,1,USA,3,0
3160,779,Show_128,Action,177,175,98.87,62,Mobile,Premium,2024-07-02 03:00:00,20,Germany,3,0
4065,446,Show_185,Drama,147,103,70.07,88,Laptop,Free,2024-07-02 04:00:00,18,UK,1,0
2494,340,Show_58,Romance,103,10,9.71,72,Smart TV,Basic,2024-07-02 05:00:00,8,Germany,5,1
5623,531,Show_143,Sci-Fi,135,102,75.56,88,Tablet,Standard,2024-07-02 06:00:00,9,USA,5,0
3543,612,Show_400,Drama,163,78,47.85,90,Mobile,Free,2024-07-02 07:00:00,16,Germany,4,1
5800,116,Show_97,Action,81,49,60.49,161,Mobile,Free,2024-07-02 08:00:00,9,USA,3,1
9913,858,Show_47,Comedy,26,9,34.62,148,Tablet,Free,2024-07-02 09:00:00,19,Canada,2,1
2401,74,Show_191,Sci-Fi,64,19,29.69,239,Smart TV,Basic,2024-07-02 10:00:00,12,UK,1,0
1445,792,Show_140,Animation,174,30,17.24,67,Mobile,Basic,2024-07-02 11:00:00,19,UK,5,1
5522,269,Show_103,Documentary,107,5,4.67,179,Tablet,Basic,2024-07-02 12:00:00,0,Canada,4,1
4767,637,Show_231,Action,92,71,77.17,47,Tablet,Basic,2024-07-02 13:00:00,1,India,4,1
3551,116,Show_427,Animation,56,19,33.93,155,Laptop,Basic,2024-07-02 14:00:00,16,Canada,3,0
6646,686,Show_340,Action,138,31,22.46,162,Laptop,Premium,2024-07-02 15:00:00,12,Australia,2,1
4888,693,Show_413,Documentary,76,52,68.42,189,Smart TV,Standard,2024-07-02 16:00:00,16,Germany,2,0
5816,738,Show_491,Drama,27,26,96.3,34,Tablet,Standard,2024-07-02 17:00:00,12,UK,5,0
3731,669,Show_49,Animation,114,103,90.35,239,Laptop,Basic,2024-07-02 18:00:00,16,Canada,4,1
8699,164,Show_387,Animation,136,23,16.91,71,Smart TV,Basic,2024-07-02 19:00:00,18,USA,3,1
3629,583,Show_112,Action,129,48,37.21,188,Mobile,Premium,2024-07-02 20:00:00,13,USA,2,0
8687,222,Show_453,Sci-Fi,39,6,15.38,28,Laptop,Basic,2024-07-02 21:00:00,19,Germany,4,0
2057,126,Show_316,Thriller,143,38,26.57,105,Smart TV,Premium,2024-07-02 22:00:00,9,USA,2,0
7834,657,Show_322,Documentary,72,41,56.94,209,Laptop,Premium,2024-07-02 23:00:00,1,Canada,1,0
9949,176,Show_87,Sci-Fi,138,100,72.46,110,Mobile,Free,2024-07-03 00:00:00,13,India,2,1
2795,973,Show_382,Documentary,31,27,87.1,228,Mobile,Free,2024-07-03 01:00:00,16,Australia,2,1
5849,664,Show_474,Action,36,11,30.56,105,Laptop,Basic,2024-07-03 02:00:00,4,USA,4,0
9215,694,Show_282,Drama,83,69,83.13,208,Mobile,Premium,2024-07-03 03:00:00,21,Canada,2,0
